entrez_id,PredictionScore
81490,0.089
5098,0.089
8733,0.089
8434,0.089
89853,0.089
8343,0.089
10785,0.089
5872,0.089
8553,0.089
29957,0.089
10106,0.089
80150,0.089
9445,0.089
2016,0.089
25941,0.089
6838,0.089
5934,0.089
84858,0.089
25961,0.089
162427,0.089
120379,0.089
55573,0.089
144132,0.089
23604,0.089
153478,0.089
4142,0.089
54940,0.089
26030,0.089
2483,0.088
81793,0.088
221150,0.088
9636,0.088
23555,0.088
79850,0.088
196743,0.088
153642,0.088
440498,0.088
5810,0.088
23647,0.088
1645,0.088
147807,0.088
344787,0.088
833,0.088
64793,0.088
83888,0.088
113829,0.088
79828,0.088
134218,0.088
7272,0.088
60561,0.088
84218,0.088
339487,0.088
1763,0.088
9071,0.088
51768,0.088
389898,0.088
83871,0.088
79177,0.088
79031,0.088
6629,0.088
56940,0.088
348235,0.088
134637,0.088
23432,0.088
55270,0.088
53916,0.088
55520,0.088
5205,0.088
158800,0.088
55824,0.088
27098,0.088
404552,0.088
408050,0.088
125170,0.088
222696,0.088
8321,0.088
6895,0.088
9949,0.088
9658,0.088
55334,0.088
57545,0.088
57505,0.088
4759,0.088
58484,0.088
92840,0.088
6950,0.088
11105,0.088
130162,0.088
7675,0.088
528,0.088
2260,0.088
6358,0.088
146542,0.088
79665,0.088
65095,0.088
54814,0.088
4538,0.088
6777,0.088
84539,0.088
388015,0.088
10981,0.088
150082,0.088
201232,0.088
55170,0.088
83744,0.088
23129,0.088
56952,0.088
80254,0.088
51289,0.088
55296,0.088
286514,0.088
81788,0.088
5535,0.088
9753,0.088
171484,0.088
283871,0.088
4690,0.088
60496,0.088
9260,0.088
170082,0.088
27113,0.088
254910,0.088
92105,0.088
4636,0.088
83541,0.088
58492,0.088
55204,0.087
10052,0.087
64925,0.087
654346,0.087
113179,0.087
26515,0.087
1018,0.087
3437,0.087
222229,0.087
80223,0.087
1917,0.087
80185,0.087
10298,0.087
8720,0.087
170062,0.087
84268,0.087
79102,0.087
654254,0.087
220064,0.087
9361,0.087
729085,0.087
6799,0.087
27161,0.087
9088,0.087
112812,0.087
51524,0.087
100293516,0.087
55051,0.087
388,0.087
1147,0.087
221711,0.087
60528,0.087
79609,0.087
81890,0.087
7423,0.087
25914,0.087
341392,0.087
6809,0.087
163154,0.087
25807,0.087
11120,0.087
142684,0.087
4088,0.087
164592,0.087
84971,0.087
55830,0.087
414918,0.087
11252,0.087
7286,0.087
253635,0.087
6626,0.087
51574,0.087
148418,0.087
596,0.087
6050,0.087
9015,0.087
80700,0.087
79154,0.087
147948,0.087
378,0.087
84232,0.087
55012,0.087
25959,0.087
84925,0.087
9870,0.087
84210,0.087
1020,0.087
56241,0.087
9310,0.087
26269,0.087
9524,0.087
7978,0.087
10576,0.087
140456,0.087
7867,0.087
151188,0.087
22829,0.087
266727,0.087
653583,0.087
10849,0.087
57184,0.087
8228,0.087
83543,0.087
2947,0.087
2949,0.087
80183,0.087
8531,0.087
432369,0.087
5985,0.087
26167,0.087
9542,0.087
1352,0.087
2180,0.087
3503,0.087
27163,0.087
51537,0.087
391004,0.087
197342,0.087
51750,0.087
100130086,0.087
94241,0.087
116115,0.087
55229,0.087
7565,0.087
256435,0.087
5875,0.087
10892,0.087
284349,0.087
114822,0.086
129881,0.086
80127,0.086
23127,0.086
883,0.086
115950,0.086
56890,0.086
3069,0.086
51433,0.086
116224,0.086
8454,0.086
51816,0.086
10957,0.086
54681,0.086
51765,0.086
3118,0.086
8726,0.086
1806,0.086
6348,0.086
121642,0.086
2039,0.086
10964,0.086
151176,0.086
2086,0.086
344892,0.086
54943,0.086
79801,0.086
965,0.086
5358,0.086
8314,0.086
221613,0.086
203100,0.086
246181,0.086
283337,0.086
2729,0.086
80308,0.086
79921,0.086
64403,0.086
3487,0.086
10380,0.086
6427,0.086
1503,0.086
28227,0.086
339967,0.086
51435,0.086
2622,0.086
79759,0.086
147808,0.086
55062,0.086
58509,0.086
115024,0.086
84294,0.086
163688,0.086
25886,0.086
1750,0.086
55003,0.086
8050,0.086
128229,0.086
6870,0.086
80777,0.086
4613,0.086
374860,0.086
10093,0.086
57639,0.086
86614,0.086
280657,0.086
116238,0.086
23780,0.086
126206,0.086
6729,0.086
5549,0.086
170712,0.086
11066,0.086
79671,0.086
139422,0.086
151531,0.086
54936,0.086
155061,0.086
51193,0.086
4597,0.086
688,0.086
348303,0.086
155066,0.085
7553,0.085
84282,0.085
96626,0.085
55930,0.085
201266,0.085
8226,0.085
83549,0.085
153562,0.085
3127,0.085
83990,0.085
2064,0.085
83786,0.085
389207,0.085
474343,0.085
1938,0.085
538,0.085
163059,0.085
57542,0.085
3134,0.085
6480,0.085
260434,0.085
79058,0.085
4026,0.085
83872,0.085
261734,0.085
159090,0.085
5156,0.085
54480,0.085
84305,0.085
5256,0.085
8263,0.085
8345,0.085
728294,0.085
130557,0.085
129804,0.085
84318,0.085
55501,0.085
113174,0.085
6120,0.085
25839,0.085
282996,0.085
283349,0.085
123688,0.085
54020,0.085
55226,0.085
5550,0.085
593,0.085
51473,0.085
26286,0.085
2956,0.085
8824,0.085
6102,0.085
2669,0.085
208,0.085
1161,0.085
5213,0.085
64901,0.085
4514,0.085
10776,0.085
3159,0.085
150165,0.085
2617,0.085
284361,0.085
199745,0.085
27074,0.085
8754,0.085
22950,0.085
727830,0.085
1643,0.085
51477,0.085
9617,0.085
55111,0.085
7768,0.085
353149,0.085
84839,0.085
367,0.085
4893,0.085
56948,0.085
29789,0.085
51283,0.085
8933,0.085
115290,0.085
3014,0.085
54788,0.085
10732,0.085
548593,0.085
64789,0.085
9752,0.085
140735,0.085
4994,0.085
143,0.085
137868,0.085
94039,0.085
388789,0.085
400966,0.085
25864,0.085
8615,0.085
23786,0.085
126792,0.085
127255,0.085
139425,0.085
4861,0.085
84445,0.085
54960,0.085
5901,0.085
347688,0.085
27233,0.085
26476,0.085
152687,0.085
1915,0.085
6760,0.085
8664,0.085
341640,0.085
10622,0.085
131965,0.085
84135,0.085
85376,0.085
285429,0.085
9328,0.085
84464,0.085
23351,0.085
220002,0.085
9780,0.085
54879,0.085
10056,0.085
165055,0.085
219699,0.085
386678,0.084
55314,0.084
57128,0.084
284106,0.084
91252,0.084
283111,0.084
163259,0.084
126669,0.084
23433,0.084
5794,0.084
9946,0.084
84747,0.084
131583,0.084
5892,0.084
9131,0.084
9219,0.084
27106,0.084
9762,0.084
65062,0.084
79613,0.084
2597,0.084
340706,0.084
203562,0.084
3018,0.084
79169,0.084
29985,0.084
84316,0.084
7737,0.084
2246,0.084
9884,0.084
10349,0.084
441234,0.084
80071,0.084
90850,0.084
730,0.084
10827,0.084
374618,0.084
375519,0.084
196541,0.084
148206,0.084
22820,0.084
54442,0.084
56097,0.084
55207,0.084
80122,0.084
84665,0.084
355,0.084
84651,0.084
348793,0.084
7421,0.084
533,0.084
53840,0.084
8655,0.084
5426,0.084
79156,0.084
100652748,0.084
95,0.084
10627,0.084
1797,0.084
55072,0.084
5745,0.084
282616,0.084
805,0.084
649,0.084
55273,0.084
23053,0.084
27090,0.084
10168,0.084
653220,0.084
5891,0.084
5957,0.084
1514,0.084
5050,0.084
126070,0.084
8914,0.084
49861,0.084
9757,0.084
5935,0.084
84680,0.084
309,0.084
439921,0.084
254427,0.084
26136,0.084
8324,0.084
10208,0.084
79635,0.084
94101,0.084
93323,0.084
5188,0.084
118663,0.084
10531,0.084
23256,0.084
3479,0.084
79134,0.084
388698,0.083
51377,0.083
162681,0.083
55588,0.083
6891,0.083
65010,0.083
7541,0.083
84548,0.083
79366,0.083
285141,0.083
333926,0.083
56652,0.083
78996,0.083
286097,0.083
140947,0.083
26013,0.083
5025,0.083
65124,0.083
27231,0.083
7555,0.083
4779,0.083
5169,0.083
5167,0.083
400735,0.083
343068,0.083
51104,0.083
55276,0.083
26012,0.083
374378,0.083
64288,0.083
83942,0.083
3963,0.083
4836,0.083
25805,0.083
60673,0.083
644378,0.083
259287,0.083
55005,0.083
10455,0.083
2122,0.083
8795,0.083
101059918,0.083
441519,0.083
441521,0.083
368,0.083
8742,0.083
54859,0.083
100526737,0.083
401507,0.083
1618,0.083
57054,0.083
1617,0.083
7458,0.083
11217,0.083
91010,0.083
641700,0.083
255057,0.083
5940,0.083
129868,0.083
64591,0.083
100132565,0.083
29760,0.083
9413,0.083
58489,0.083
8819,0.083
10613,0.083
79669,0.083
199675,0.083
462,0.083
10263,0.083
84909,0.083
10324,0.083
5303,0.083
23022,0.083
56302,0.083
8076,0.083
729428,0.083
10974,0.083
1827,0.083
1082,0.083
3492,0.083
442319,0.083
926,0.083
51117,0.083
56103,0.083
2576,0.083
354,0.083
339184,0.083
55534,0.083
11112,0.083
6484,0.083
6521,0.083
8775,0.083
10005,0.083
8085,0.083
79974,0.083
4603,0.083
220869,0.083
445571,0.083
150472,0.083
49856,0.083
441273,0.083
219844,0.083
729408,0.083
727897,0.083
84364,0.083
124152,0.083
54925,0.083
256281,0.083
3887,0.083
64146,0.083
11158,0.083
9638,0.083
51032,0.083
5867,0.083
4299,0.083
90701,0.083
23478,0.083
7818,0.083
653268,0.083
100534593,0.083
140564,0.083
9477,0.083
26748,0.083
9563,0.083
10959,0.083
29956,0.083
7319,0.083
3429,0.083
400818,0.083
51126,0.083
100287045,0.083
1666,0.083
2100,0.083
4535,0.083
4537,0.083
4541,0.083
2193,0.083
147912,0.083
1528,0.083
53947,0.083
6696,0.083
11321,0.083
90288,0.083
3078,0.083
84701,0.083
266553,0.083
898,0.083
1604,0.083
150221,0.083
55634,0.083
9166,0.083
127495,0.083
63970,0.083
653489,0.083
285190,0.083
727851,0.083
64073,0.083
120526,0.083
56270,0.083
55135,0.083
6182,0.083
117248,0.083
51497,0.083
55272,0.083
5068,0.083
4171,0.083
1632,0.083
3823,0.083
117157,0.083
23585,0.083
64135,0.083
162989,0.083
80222,0.083
9410,0.083
100529063,0.083
541466,0.083
1504,0.083
27328,0.083
85456,0.083
81926,0.083
170954,0.083
8854,0.083
136227,0.083
54953,0.083
100463486,0.083
100462977,0.083
200403,0.083
645425,0.083
114625,0.083
1667,0.083
84419,0.083
122769,0.083
7422,0.083
25984,0.083
64080,0.083
558,0.083
84944,0.083
5439,0.083
83464,0.083
391,0.083
387,0.083
55544,0.083
399,0.083
221806,0.083
199990,0.083
91442,0.083
1991,0.083
10287,0.083
3028,0.083
377630,0.083
30012,0.083
1557,0.083
9443,0.083
1589,0.083
1591,0.083
129446,0.083
5476,0.083
55011,0.083
653781,0.083
653269,0.083
445582,0.083
388468,0.083
10328,0.083
81557,0.083
57794,0.083
94104,0.083
10472,0.083
4602,0.083
388372,0.083
26227,0.083
140596,0.083
58986,0.083
5465,0.083
23630,0.083
192670,0.083
445328,0.083
5651,0.083
11151,0.083
279,0.083
6354,0.083
6557,0.083
23784,0.083
5055,0.083
64127,0.083
169436,0.083
23117,0.083
92104,0.083
4792,0.083
10280,0.083
5339,0.083
6318,0.083
6317,0.083
10575,0.083
3172,0.083
3174,0.083
10403,0.083
84286,0.083
6470,0.083
1728,0.083
4793,0.083
10383,0.083
2157,0.083
10161,0.083
30014,0.083
84451,0.083
653440,0.083
4512,0.083
7099,0.083
11067,0.083
51691,0.083
51112,0.083
643,0.083
55299,0.083
151647,0.083
51280,0.083
7918,0.083
8516,0.083
100287513,0.083
123,0.083
26061,0.083
257313,0.083
11317,0.083
6845,0.083
49854,0.083
9938,0.083
6818,0.083
29057,0.083
63947,0.083
7469,0.083
9318,0.083
100129480,0.083
92749,0.083
100505705,0.083
55974,0.083
1770,0.083
10136,0.083
55152,0.083
5914,0.083
284325,0.083
114548,0.083
114571,0.083
55739,0.083
55423,0.083
5540,0.083
84220,0.083
4509,0.083
11064,0.083
148,0.083
643596,0.083
525,0.083
131377,0.083
23601,0.083
91012,0.083
92856,0.083
728340,0.083
51660,0.083
8701,0.083
8884,0.083
3145,0.083
51776,0.083
54507,0.083
84324,0.083
284194,0.083
56731,0.083
100529261,0.083
100129271,0.083
245711,0.083
2268,0.083
133558,0.083
2660,0.083
653145,0.083
117283,0.083
6759,0.083
6757,0.083
10212,0.083
284369,0.083
79956,0.083
645996,0.083
8091,0.083
57506,0.083
84326,0.083
389690,0.083
84077,0.083
26749,0.083
55147,0.083
3111,0.083
253827,0.083
159163,0.083
8178,0.083
23666,0.083
6309,0.083
100506564,0.083
79582,0.083
55888,0.083
163590,0.083
79825,0.083
340204,0.083
10528,0.083
51327,0.083
56102,0.083
83899,0.083
56108,0.083
79971,0.083
337867,0.083
245973,0.083
222967,0.083
345643,0.083
10314,0.083
83695,0.083
25832,0.083
729873,0.083
79774,0.083
100528064,0.083
54627,0.083
8677,0.083
9847,0.083
25870,0.083
57103,0.083
5740,0.083
3892,0.083
55304,0.083
9556,0.083
84304,0.083
8935,0.083
441282,0.083
55803,0.083
10894,0.083
54754,0.083
729262,0.083
80233,0.083
1155,0.083
6504,0.083
7784,0.083
220042,0.083
11020,0.083
389170,0.083
4108,0.083
140732,0.083
10170,0.083
10320,0.083
440519,0.083
22807,0.083
6303,0.083
81671,0.083
6928,0.083
284565,0.083
149013,0.083
164781,0.083
25920,0.083
117156,0.083
2139,0.083
7979,0.083
7416,0.083
55503,0.083
2584,0.083
6810,0.083
10454,0.083
646309,0.083
3501,0.083
4883,0.083
5001,0.083
387911,0.083
100289087,0.083
652968,0.083
290,0.083
728833,0.083
56911,0.083
24150,0.083
146705,0.083
283820,0.083
3606,0.083
3835,0.083
80739,0.083
414059,0.083
414060,0.083
100505724,0.083
25911,0.083
30816,0.083
51734,0.083
26165,0.083
26098,0.083
125988,0.083
7080,0.083
343170,0.083
100288687,0.083
117583,0.083
54798,0.083
1588,0.083
276,0.083
84528,0.083
727957,0.083
168400,0.083
7746,0.083
7769,0.083
54838,0.083
122183,0.083
6531,0.083
84677,0.083
255101,0.083
10209,0.083
100507436,0.083
283951,0.083
7133,0.083
166793,0.083
81930,0.083
54103,0.083
84688,0.083
259,0.083
124944,0.083
56951,0.083
55259,0.083
7920,0.083
256302,0.083
163702,0.083
65220,0.083
9502,0.083
57038,0.083
79792,0.083
171482,0.083
5916,0.083
151393,0.083
80328,0.083
54749,0.083
5244,0.083
29842,0.083
5335,0.083
283254,0.083
221785,0.083
101060200,0.083
221264,0.083
970,0.083
56946,0.083
64097,0.083
81616,0.083
6578,0.083
51282,0.083
8667,0.083
24,0.083
9426,0.083
22,0.083
230,0.083
4363,0.083
23657,0.083
58491,0.083
159091,0.083
280636,0.083
6005,0.083
9150,0.083
125893,0.083
54361,0.083
55105,0.083
64788,0.083
54734,0.083
389421,0.083
51626,0.083
255043,0.083
84895,0.083
23277,0.083
5937,0.083
81537,0.083
9836,0.083
353174,0.083
7544,0.083
55735,0.083
8895,0.083
64714,0.083
9277,0.083
6731,0.083
152579,0.083
84916,0.083
9720,0.083
145447,0.083
100500804,0.083
2730,0.082
3685,0.082
23192,0.082
11339,0.082
79648,0.082
5315,0.082
55768,0.082
56900,0.082
283377,0.082
51279,0.082
56938,0.082
56474,0.082
10360,0.082
100132074,0.082
199221,0.082
84942,0.082
93107,0.082
25890,0.082
11344,0.082
8722,0.082
6256,0.082
643246,0.082
85236,0.082
5467,0.082
57117,0.082
389337,0.082
282618,0.082
56269,0.082
2222,0.082
10459,0.082
9122,0.082
140838,0.082
55177,0.082
79008,0.082
10252,0.082
152002,0.082
6232,0.082
55742,0.082
254065,0.082
159371,0.082
23510,0.082
284257,0.082
285267,0.082
54433,0.082
293,0.082
1019,0.082
5756,0.082
389289,0.082
199692,0.082
353219,0.082
6299,0.082
7094,0.082
277,0.082
1493,0.082
139105,0.082
116151,0.082
54810,0.082
27101,0.082
116028,0.082
93517,0.082
79607,0.082
79175,0.082
54758,0.082
81502,0.082
9244,0.082
55734,0.082
5981,0.082
3750,0.082
57529,0.082
54707,0.082
317754,0.082
222663,0.082
285195,0.082
22916,0.082
64236,0.082
16,0.082
54555,0.082
55718,0.082
90589,0.082
121278,0.082
196385,0.082
7108,0.082
5046,0.081
8767,0.081
286075,0.081
2091,0.081
11054,0.081
9084,0.081
4061,0.081
55290,0.081
402055,0.081
168002,0.081
84892,0.081
401612,0.081
256223,0.081
116985,0.081
23,0.081
50511,0.081
25946,0.081
201158,0.081
147660,0.081
727936,0.081
348938,0.081
389524,0.081
139135,0.081
100885848,0.081
4236,0.081
144568,0.081
284415,0.081
10102,0.081
54974,0.081
349075,0.081
22913,0.081
221908,0.081
219743,0.081
23357,0.081
81542,0.081
80169,0.081
56171,0.081
83849,0.081
285782,0.081
116835,0.081
93663,0.081
5983,0.081
81873,0.081
10607,0.081
56110,0.081
2831,0.081
10058,0.081
51163,0.081
27304,0.081
768211,0.081
81789,0.081
8602,0.081
126259,0.081
7189,0.081
10509,0.081
79724,0.081
256691,0.081
164668,0.081
10398,0.081
3489,0.081
10227,0.081
3547,0.081
382,0.081
54867,0.081
124446,0.081
5499,0.081
3428,0.081
84749,0.081
282617,0.081
5634,0.081
2232,0.081
283463,0.081
10788,0.081
387103,0.081
2875,0.081
729250,0.08
26523,0.08
11221,0.08
6234,0.08
5373,0.08
140690,0.08
64094,0.08
4864,0.08
55622,0.08
6754,0.08
9025,0.08
167555,0.08
6271,0.08
84823,0.08
51271,0.08
5203,0.08
1381,0.08
26259,0.08
1302,0.08
343099,0.08
149297,0.08
5547,0.08
327,0.08
286343,0.08
5621,0.08
56950,0.08
7048,0.08
133015,0.08
124583,0.08
5524,0.08
113419,0.08
392,0.08
643866,0.08
84164,0.08
2966,0.08
389549,0.08
116841,0.08
3329,0.08
29089,0.08
152877,0.08
7126,0.08
8735,0.08
760,0.08
58473,0.08
84342,0.08
284338,0.08
11253,0.08
1737,0.08
79666,0.08
137682,0.08
2052,0.08
9927,0.08
192669,0.08
83552,0.08
55048,0.08
391723,0.08
79706,0.08
50626,0.08
79587,0.08
126364,0.08
286749,0.08
84628,0.08
51567,0.08
22948,0.08
79639,0.08
51188,0.08
7474,0.08
6663,0.08
9092,0.08
7760,0.08
29995,0.08
100128927,0.08
145946,0.08
26280,0.08
9696,0.08
254228,0.08
23420,0.08
10989,0.08
64421,0.08
6767,0.08
26123,0.08
653689,0.08
2760,0.08
10514,0.08
151246,0.08
222389,0.08
347365,0.08
5606,0.08
10540,0.08
10233,0.08
346606,0.08
3304,0.08
27338,0.08
115352,0.08
27351,0.08
125972,0.08
9885,0.08
28513,0.08
399671,0.08
139341,0.08
54101,0.08
162968,0.079
51673,0.079
54952,0.079
57002,0.079
84138,0.079
54102,0.079
57214,0.079
54431,0.079
29109,0.079
1267,0.079
23234,0.079
25764,0.079
6222,0.079
51428,0.079
997,0.079
1819,0.079
9489,0.079
8737,0.079
138474,0.079
64853,0.079
340385,0.079
54059,0.079
23378,0.079
1519,0.079
56104,0.079
51148,0.079
84516,0.079
1793,0.079
51116,0.079
5425,0.079
27309,0.079
10907,0.079
100287898,0.079
100037417,0.079
285367,0.079
26472,0.079
80731,0.079
25898,0.079
80313,0.079
23456,0.079
2288,0.079
10940,0.079
112398,0.079
140809,0.079
10392,0.079
207,0.079
10190,0.079
257364,0.079
150084,0.079
8718,0.079
11157,0.079
196463,0.079
23568,0.079
135892,0.079
6576,0.079
3300,0.079
2215,0.079
64118,0.079
10578,0.079
51058,0.079
9704,0.079
92595,0.079
83480,0.079
54414,0.079
171483,0.079
55096,0.079
6775,0.079
84263,0.079
10003,0.079
4642,0.079
79902,0.079
10346,0.079
115908,0.079
165140,0.079
135948,0.079
55703,0.079
27433,0.079
64318,0.079
54107,0.079
55778,0.078
824,0.078
3482,0.078
9586,0.078
22977,0.078
55246,0.078
7404,0.078
58477,0.078
84923,0.078
54938,0.078
6208,0.078
285605,0.078
85293,0.078
6880,0.078
128387,0.078
84190,0.078
51463,0.078
84720,0.078
51121,0.078
283899,0.078
7762,0.078
8342,0.078
64374,0.078
25828,0.078
55785,0.078
55702,0.078
79817,0.078
25923,0.078
51334,0.078
58490,0.078
23710,0.078
24148,0.078
3416,0.078
56681,0.078
79894,0.078
81558,0.078
2874,0.078
123722,0.078
27236,0.078
10201,0.078
29763,0.078
83887,0.078
55282,0.078
121441,0.078
83901,0.078
5119,0.078
29800,0.078
340547,0.078
7576,0.078
9125,0.078
170482,0.078
6839,0.078
3185,0.078
79831,0.078
8082,0.078
3310,0.078
3312,0.078
100129654,0.078
1786,0.078
122651,0.078
151790,0.078
84126,0.078
8269,0.078
91419,0.078
84935,0.078
83850,0.078
57761,0.078
219293,0.078
84240,0.078
10384,0.078
10452,0.078
3015,0.078
10574,0.078
340273,0.078
285555,0.078
25981,0.078
219285,0.078
128822,0.078
139322,0.078
7163,0.078
55133,0.077
10055,0.077
10557,0.077
55298,0.077
7711,0.077
7923,0.077
57122,0.077
153527,0.077
83983,0.077
58526,0.077
84329,0.077
8310,0.077
27183,0.077
91653,0.077
79873,0.077
10435,0.077
55346,0.077
91607,0.077
285205,0.077
9777,0.077
90139,0.077
158809,0.077
3661,0.077
53917,0.077
9364,0.077
91947,0.077
126859,0.077
55347,0.077
154091,0.077
51091,0.077
4969,0.077
51268,0.077
79755,0.077
2314,0.077
8131,0.077
1573,0.077
283933,0.077
80762,0.077
23193,0.077
54621,0.077
83451,0.077
9541,0.077
8479,0.077
25950,0.077
160777,0.077
55902,0.077
22904,0.077
6236,0.077
27010,0.077
55625,0.077
51083,0.077
55663,0.077
84142,0.077
10474,0.077
10113,0.077
50485,0.077
64110,0.077
55006,0.077
220388,0.077
115019,0.077
1843,0.077
54606,0.077
9585,0.077
5715,0.077
10267,0.077
5889,0.077
84343,0.077
54529,0.077
64426,0.077
170626,0.077
10755,0.077
5155,0.077
92949,0.077
201456,0.077
26099,0.077
25934,0.077
6788,0.077
9619,0.077
84976,0.077
8388,0.077
84804,0.077
2834,0.077
9091,0.076
91978,0.076
2298,0.076
50814,0.076
8612,0.076
140825,0.076
79228,0.076
161753,0.076
126567,0.076
55055,0.076
10001,0.076
84101,0.076
51141,0.076
100316904,0.076
131890,0.076
10844,0.076
56548,0.076
57222,0.076
10950,0.076
83641,0.076
3126,0.076
148281,0.076
28999,0.076
5965,0.076
7485,0.076
7307,0.076
126789,0.076
158506,0.076
7274,0.076
84816,0.076
64943,0.076
29882,0.076
5716,0.076
8790,0.076
6235,0.076
643853,0.076
81488,0.076
63915,0.076
139628,0.076
54930,0.076
254295,0.076
6742,0.076
343171,0.076
4218,0.076
7314,0.076
57224,0.076
4245,0.076
56920,0.076
51654,0.076
1943,0.076
54069,0.076
10286,0.076
56259,0.076
4775,0.076
3068,0.076
5447,0.076
56136,0.076
151649,0.076
23559,0.076
54809,0.076
150483,0.076
254359,0.076
54498,0.076
8788,0.076
10438,0.076
5920,0.076
147841,0.076
4141,0.076
135458,0.076
8693,0.076
129450,0.076
6341,0.076
10956,0.076
55113,0.076
64419,0.076
11248,0.076
149465,0.076
4635,0.076
53637,0.076
84173,0.076
100289678,0.076
10507,0.076
6675,0.076
23265,0.076
8659,0.076
81617,0.076
80789,0.076
113,0.076
8841,0.076
80352,0.076
339230,0.076
3791,0.076
84514,0.076
1307,0.076
146849,0.076
376497,0.076
56848,0.075
5279,0.075
7371,0.075
129303,0.075
25821,0.075
91289,0.075
4223,0.075
7130,0.075
1193,0.075
125,0.075
25940,0.075
388951,0.075
10943,0.075
221120,0.075
338321,0.075
26586,0.075
51042,0.075
2289,0.075
1287,0.075
8086,0.075
1186,0.075
5163,0.075
50801,0.075
6491,0.075
55973,0.075
3608,0.075
9374,0.075
10670,0.075
84287,0.075
1910,0.075
51475,0.075
92291,0.075
5828,0.075
4600,0.075
5292,0.075
80011,0.075
25840,0.075
80317,0.075
58189,0.075
4676,0.075
5625,0.075
169966,0.075
55002,0.075
2346,0.075
79090,0.075
1902,0.075
5583,0.075
79594,0.075
11104,0.075
22899,0.075
79784,0.075
165631,0.075
6472,0.075
2197,0.075
79140,0.075
51057,0.075
8495,0.075
3115,0.075
79731,0.075
343637,0.075
2239,0.075
51059,0.075
283927,0.075
57190,0.075
10434,0.075
11200,0.075
8459,0.075
5026,0.075
1120,0.075
50628,0.075
4830,0.075
4189,0.075
51314,0.075
874,0.075
55572,0.075
388611,0.075
950,0.075
85395,0.075
84675,0.075
85406,0.075
22868,0.075
2068,0.075
5347,0.075
10938,0.075
124637,0.075
153443,0.075
2395,0.075
80764,0.075
90507,0.075
9935,0.075
23676,0.075
10695,0.075
54951,0.075
375298,0.075
125919,0.075
2326,0.075
7757,0.075
6704,0.075
81605,0.075
10618,0.075
388552,0.075
29916,0.075
388697,0.075
57088,0.075
4707,0.075
501,0.075
59336,0.075
5635,0.075
221409,0.075
54819,0.075
5987,0.075
4544,0.075
8509,0.075
150383,0.074
55616,0.074
58486,0.074
6209,0.074
10978,0.074
90827,0.074
91522,0.074
84269,0.074
91074,0.074
58190,0.074
83540,0.074
90196,0.074
94103,0.074
5143,0.074
10562,0.074
162073,0.074
